40+ Percentage,Bathroom,Car,HouseMedian($),Landsize,Price,Rooms,Suburb,Type
0,2,1,362220,322,410000,3,QUARRY HILL,HOUSE
0,1,1,362220,0,250000,2,QUARRY HILL,UNIT
0,1,2,362220,518,449500,4,QUARRY HILL,HOUSE
0,1,1,362220,0,280000,2,QUARRY HILL,HOUSE
0,0,0,362220,139,180000,0,QUARRY HILL,LAND
0,3,2,362220,0,690000,5,QUARRY HILL,HOUSE
0,1,2,362220,0,495000,4,QUARRY HILL,HOUSE
0,2,1,362220,202,375000,3,QUARRY HILL,HOUSE
0,1,1,362220,212,230000,2,QUARRY HILL,HOUSE
0,1,2,362220,0,319000,3,QUARRY HILL,HOUSE
0,1,1,362220,448,290000,3,QUARRY HILL,HOUSE
0,2,2,362220,0,355000,3,QUARRY HILL,HOUSE
0,2,3,362220,1390,820000,4,QUARRY HILL,HOUSE
0,1,1,362220,0,285000,2,QUARRY HILL,HOUSE
0,1,1,362220,0,225000,3,QUARRY HILL,HOUSE
0,0,0,362220,2428,450000,0,QUARRY HILL,LAND
0,1,3,362220,0,350000,4,QUARRY HILL,HOUSE
0,0,0,362220,543,290000,0,QUARRY HILL,LAND
0,1,2,846700,736,870000,2,QUEENSCLIFF,HOUSE
0,1,1,846700,0,360000,2,QUEENSCLIFF,APARTMENT
0,2,1,846700,0,710000,2,QUEENSCLIFF,TOWNHOUSE
0,2,2,846700,0,950000,3,QUEENSCLIFF,UNIT
0,0,0,846700,754,495000,0,QUEENSCLIFF,LAND
0,0,0,846700,0,1650000,0,QUEENSCLIFF,B & B
0,2,1,846700,0,1150000,4,QUEENSCLIFF,HOUSE
0,0,0,846700,400,462500,0,QUEENSCLIFF,LAND
0,0,0,846700,509,530000,0,QUEENSCLIFF,LAND
0,2,1,846700,0,590000,3,QUEENSCLIFF,APARTMENT
0,3,1,846700,0,1195000,5,QUEENSCLIFF,HOUSE
0,1,2,846700,675,1100000,3,QUEENSCLIFF,HOUSE
0,0,0,846700,540,439000,0,QUEENSCLIFF,LAND
0,4,0,846700,0,1800000,4,QUEENSCLIFF,HOUSE
0,0,0,846700,613,399000,0,QUEENSCLIFF,LAND
0,0,0,182375,161874.4,130000,0,RAGLAN,LAND
0,1,6,182375,0,239500,2,RAGLAN,RURAL
0,0,0,182375,84984.06,150000,0,RAGLAN,VACANT LAND
0,1,0,182375,186155.56,210000,2,RAGLAN,HOUSE
0,0,0,450000,0,450000,0,RAVENHALL,LAND
0,1,4,205000,1400,190000,2,RAVENSWOOD,HOUSE
0,1,1,205000,650,220000,2,RAVENSWOOD,HOUSE
0,1,3,149000,665,149000,3,RAWSON,HOUSE
0,1,1,149000,0,149000,3,RAWSON,HOUSE
0,1,2,442666,0,349000,2,RAYMOND ISLAND,HOUSE
0,3,6,442666,0,530000,3,RAYMOND ISLAND,HOUSE
0,2,2,442666,68796.62,449000,4,RAYMOND ISLAND,HOUSE
0,1,4,249000,8200,249000,3,RAYWOOD,HOUSE
1,0,0,155250,510,80000,0,RED CLIFFS,LAND
1,2,2,155250,4047,395000,4,RED CLIFFS,HOUSE
1,2,2,155250,0,255000,4,RED CLIFFS,HOUSE
1,1,1,155250,613,110000,3,RED CLIFFS,HOUSE
1,0,0,155250,20000,205500,0,RED CLIFFS,LAND
1,2,0,155250,3000,469000,3,RED CLIFFS,HOUSE
1,2,2,155250,1,345000,4,RED CLIFFS,HOUSE
1,1,0,155250,680,200000,3,RED CLIFFS,HOUSE
1,0,0,155250,751,80000,0,RED CLIFFS,LAND
1,2,2,155250,0,299000,3,RED CLIFFS,HOUSE
1,2,1,155250,0,235000,3,RED CLIFFS,HOUSE
1,1,1,155250,380,185000,2,RED CLIFFS,HOUSE
1,2,2,155250,0,240000,3,RED CLIFFS,TOWNHOUSE
1,1,2,155250,1033,220000,3,RED CLIFFS,HOUSE
1,3,0,155250,16187.44,545000,5,RED CLIFFS,HOUSE
1,2,2,155250,0,335000,3,RED CLIFFS,HOUSE
1,2,2,155250,0,339000,3,RED CLIFFS,HOUSE
1,1,2,155250,1506,280000,4,RED CLIFFS,HOUSE
1,2,4,155250,50000,345000,4,RED CLIFFS,HOUSE
1,1,2,155250,10000,309000,5,RED CLIFFS,HOUSE
1,2,2,155250,0,360000,4,RED CLIFFS,HOUSE
1,1,2,155250,0,220000,3,RED CLIFFS,HOUSE
1,2,2,155250,2251,279000,5,RED CLIFFS,HOUSE
1,0,0,155250,0,750000,0,RED CLIFFS,PRODUCE FARM
1,0,0,155250,0,3500000,0,RED CLIFFS,PRODUCE FARM
1,0,0,155250,0,135000,0,RED CLIFFS,LAND
1,0,0,155250,4027,120000,0,RED CLIFFS,LAND
1,0,0,155250,0,275000,0,RED CLIFFS,PRODUCE FARM
1,0,0,155250,0,250000,0,RED CLIFFS,PRODUCE FARM
1,0,0,155250,819,89000,0,RED CLIFFS,LAND
1,0,0,155250,75500,120000,0,RED CLIFFS,LAND
1,0,0,155250,4067,84500,0,RED CLIFFS,LAND
1,0,0,155250,2,205500,0,RED CLIFFS,LAND
1,0,0,155250,870,68000,0,RED CLIFFS,LAND
1,0,0,155250,5545,250000,0,RED CLIFFS,LAND
1,0,0,155250,691,35000,0,RED CLIFFS,LAND
1,0,0,155250,4001,85000,0,RED CLIFFS,LAND
1,0,0,155250,64749.76,100000,0,RED CLIFFS,LAND
1,0,0,155250,918,32000,0,RED CLIFFS,LAND
1,0,0,155250,2023,50000,0,RED CLIFFS,LAND
0,1,3,232500,0,285000,3,REDAN,HOUSE
0,1,1,232500,651,280000,3,REDAN,HOUSE
0,1,1,232500,327,255000,3,REDAN,HOUSE
0,1,2,232500,315,190000,3,REDAN,HOUSE
0,1,1,232500,0,250000,2,REDAN,TOWNHOUSE
0,1,1,232500,0,245000,2,REDAN,TOWNHOUSE
0,1,1,232500,0,230000,2,REDAN,UNIT
0,1,0,232500,565,320000,3,REDAN,HOUSE
0,2,2,232500,0,330000,3,REDAN,HOUSE
0,1,1,232500,0,160000,1,REDAN,HOUSE
0,0,0,232500,2604,300000,0,REDAN,LAND
0,1,1,232500,232,210000,2,REDAN,TOWNHOUSE
0,1,4,232500,0,269000,4,REDAN,HOUSE
0,2,0,232500,0,295000,3,REDAN,HOUSE
0,2,2,232500,352,359500,3,REDAN,HOUSE
0,1,1,232500,0,255000,3,REDAN,UNIT
0,1,1,232500,0,149000,1,REDAN,UNIT
0,1,4,232500,0,319500,3,REDAN,HOUSE
0,1,2,232500,0,210000,2,REDAN,UNIT
0,2,1,232500,0,275000,3,REDAN,TOWNHOUSE
0,1,1,232500,0,270000,2,REDAN,TOWNHOUSE
0,1,5,232500,840,285000,3,REDAN,HOUSE
0,1,0,232500,0,195000,3,REDAN,HOUSE
0,1,2,232500,0,275000,2,REDAN,HOUSE
0,1,0,232500,0,230000,3,REDAN,HOUSE
10.8,0,0,500000,0,500000,0,RESEARCH,LAND
10.8,1,0,500000,0,500000,1,RESEARCH,HOUSE
2,1,2,780000,0,500000,2,RESERVOIR,HOUSE
2,1,1,780000,0,420000,2,RESERVOIR,UNIT
2,1,2,780000,0,600000,4,RESERVOIR,HOUSE
2,1,1,780000,0,400000,2,RESERVOIR,UNIT
2,1,1,780000,0,520000,3,RESERVOIR,TOWNHOUSE
2,1,1,780000,0,440000,2,RESERVOIR,UNIT
2,1,2,780000,0,800000,4,RESERVOIR,HOUSE
2,2,2,780000,567,750000,3,RESERVOIR,HOUSE
2,1,1,780000,0,500000,2,RESERVOIR,UNIT
0,0,0,45500,0,45500,0,WEHLA,RURAL
0,1,5,472083,1440,499000,1,RHYLL,HOUSE
0,0,0,472083,609,220000,0,RHYLL,LAND
0,2,6,472083,4103,789000,5,RHYLL,HOUSE
0,0,0,472083,0,259000,0,RHYLL,LAND
0,2,2,472083,0,649000,3,RHYLL,HOUSE
0,3,1,472083,664,579000,4,RHYLL,HOUSE
0,2,2,472083,960,549000,3,RHYLL,HOUSE
0,0,0,472083,927,239000,0,RHYLL,LAND
0,2,3,472083,1318,635000,4,RHYLL,HOUSE
0,2,3,472083,640,649000,3,RHYLL,HOUSE
9.3,1,1,1300000,113,1000000,2,RICHMOND,TOWNHOUSE
9.3,1,0,1300000,166,930000,2,RICHMOND,HOUSE
9.3,1,1,1300000,0,550000,1,RICHMOND,APARTMENT
9.3,1,0,1300000,0,980000,2,RICHMOND,HOUSE
9.3,1,1,1300000,0,1150000,2,RICHMOND,APARTMENT
9.3,2,1,1300000,0,649000,2,RICHMOND,APARTMENT
9.3,2,1,1300000,0,890000,3,RICHMOND,TOWNHOUSE
9.3,1,0,1300000,0,1000000,3,RICHMOND,HOUSE
9.3,2,1,1300000,0,850000,2,RICHMOND,APARTMENT
9.3,3,4,1300000,0,2200000,4,RICHMOND,HOUSE
9.3,1,1,1300000,0,1250000,3,RICHMOND,HOUSE
9.3,1,1,1300000,0,685000,2,RICHMOND,APARTMENT
9.3,1,0,1300000,0,780000,1,RICHMOND,HOUSE
9.3,1,1,1300000,0,360000,1,RICHMOND,APARTMENT
9.3,2,1,1300000,0,600000,2,RICHMOND,APARTMENT
9.3,2,1,1300000,0,800000,2,RICHMOND,APARTMENT
9.3,2,1,1300000,0,720000,2,RICHMOND,UNIT
9.3,1,1,1300000,0,445000,1,RICHMOND,UNIT
9.3,1,1,1300000,0,595000,2,RICHMOND,APARTMENT
9.3,1,0,1300000,0,929000,2,RICHMOND,HOUSE
9.3,1,0,1300000,0,939000,2,RICHMOND,HOUSE
9.3,1,1,1300000,0,489000,1,RICHMOND,APARTMENT
9.3,1,1,1300000,0,425000,1,RICHMOND,APARTMENT
9.3,2,1,1300000,0,1685000,3,RICHMOND,HOUSE
9.3,2,1,1300000,0,549000,2,RICHMOND,APARTMENT
9.975,2,2,860000,712,800000,4,RINGWOOD,HOUSE
9.975,1,1,860000,0,475000,2,RINGWOOD,TOWNHOUSE
9.975,1,1,860000,0,480000,2,RINGWOOD,UNIT
9.975,1,1,860000,0,320000,2,RINGWOOD,RET ACC
9.975,2,2,860000,0,1390000,4,RINGWOOD,HOUSE
9.975,3,2,860000,0,1450000,5,RINGWOOD,HOUSE
9.975,2,2,860000,0,850000,3,RINGWOOD,TOWNHOUSE
9.975,1,1,860000,0,369000,1,RINGWOOD,APARTMENT
9.975,2,2,860000,0,840000,3,RINGWOOD,TOWNHOUSE
9.975,2,2,860000,0,630000,3,RINGWOOD,TOWNHOUSE
9.975,1,1,860000,0,398000,2,RINGWOOD,APARTMENT
9.975,1,1,860000,0,380000,2,RINGWOOD,UNIT
9.975,1,1,860000,0,449000,2,RINGWOOD,TOWNHOUSE
11.1,2,2,900000,647,850000,3,RINGWOOD EAST,HOUSE
11.1,2,2,900000,0,760000,3,RINGWOOD EAST,HOUSE
11.1,1,2,900000,0,560000,2,RINGWOOD EAST,HOUSE
11.1,1,3,900000,384,560000,2,RINGWOOD EAST,HOUSE
11.1,1,2,900000,889,700000,3,RINGWOOD EAST,HOUSE
11.1,3,2,900000,0,820000,4,RINGWOOD EAST,HOUSE
11.1,1,1,900000,0,645000,2,RINGWOOD EAST,UNIT
11.1,2,2,900000,832,795000,3,RINGWOOD EAST,HOUSE
11.1,1,0,900000,3401,3800000,3,RINGWOOD EAST,HOUSE
0,2,2,950500,649,810000,4,RINGWOOD NORTH,HOUSE
0,2,2,950500,801,1150000,4,RINGWOOD NORTH,HOUSE
0,2,2,950500,792,750000,3,RINGWOOD NORTH,HOUSE
0,1,2,950500,970,650000,3,RINGWOOD NORTH,HOUSE
0,1,1,950500,0,640000,2,RINGWOOD NORTH,TOWNHOUSE
0,2,2,1420000,0,1500000,3,RIPPLESIDE,TOWNHOUSE
0,2,4,1420000,0,1340000,3,RIPPLESIDE,APARTMENT
0,1,1,785100,0,635000,2,RIPPONLEA,APARTMENT
1.3,0,0,262728,0,90000,0,ROCHESTER,LAND
1.3,0,0,262728,1000,95000,0,ROCHESTER,LAND
1.3,1,0,262728,0,175000,2,ROCHESTER,HOUSE
1.3,2,2,262728,0,449000,5,ROCHESTER,HOUSE
1.3,1,4,262728,0,220000,3,ROCHESTER,HOUSE
1.3,1,2,262728,880,190000,3,ROCHESTER,HOUSE
1.3,2,2,262728,0,267000,3,ROCHESTER,HOUSE
1.3,2,2,262728,0,265000,3,ROCHESTER,HOUSE
1.3,2,2,262728,0,375000,4,ROCHESTER,HOUSE
1.3,1,1,262728,0,195000,3,ROCHESTER,HOUSE
1.3,1,2,262728,0,175000,4,ROCHESTER,HOUSE
1.3,1,2,262728,20234.3,339000,3,ROCHESTER,HOUSE
1.3,1,1,262728,0,207000,2,ROCHESTER,HOUSE
1.3,1,1,262728,0,270000,4,ROCHESTER,HOUSE
1.3,2,2,262728,0,347000,4,ROCHESTER,HOUSE
1.3,1,0,262728,0,160000,2,ROCHESTER,HOUSE
1.3,2,3,262728,7230,350000,4,ROCHESTER,HOUSE
1.3,0,0,262728,0,80000,0,ROCHESTER,LAND
1.3,1,3,262728,0,255000,3,ROCHESTER,HOUSE
1.3,2,2,262728,800,420000,3,ROCHESTER,HOUSE
1.3,1,1,262728,950,260000,3,ROCHESTER,HOUSE
1.3,2,2,262728,0,350000,3,ROCHESTER,HOUSE
1.3,1,1,262728,0,230000,3,ROCHESTER,HOUSE
1.3,1,1,262728,0,140000,2,ROCHESTER,UNIT
1.3,1,4,262728,0,270000,3,ROCHESTER,HOUSE
1.3,1,6,262728,0,289000,3,ROCHESTER,HOUSE
1.3,1,3,262728,0,180000,3,ROCHESTER,HOUSE
1.3,1,2,262728,0,250000,3,ROCHESTER,HOUSE
1.3,2,2,262728,0,250000,3,ROCHESTER,HOUSE
1.3,4,4,262728,0,376000,8,ROCHESTER,BLOCK OF FLATS
